"time","DC Current","AC Current"
1786827165470,14.5,66.2
1786827165496,15.7,72
1786827165522,16.3,73.7
1786827165548,14.5,70.2
1786827165574,16.1,72
1786827165600,15.2,69.9
1786827165627,15.4,66.3
1786827165653,16.4,71.6
1786827165679,15.4,70.3
1786827165705,13.2,61.5
1786827165731,12.3,56.4
1786827165757,14.2,62.3
1786827165783,13.2,61.2
1786827165809,13.1,61.5
1786827165836,12.2,58.5
1786827165862,15.9,70.5
1786827165888,16.3,76.3
1786827165914,14.5,69
1786827165941,15.9,72.7
1786827165967,17.2,76.7
1786827165994,16.5,74.1
1786827166020,16.5,77
1786827166046,17.5,80.4
1786827166072,16.5,78.9
1786827166098,16.4,75.8
1786827166125,16.1,74.9
1786827166151,17.5,79.9
1786827166177,18.3,87
1786827166203,18.1,83.1
1786827166229,19,88.3
1786827166255,16.9,78.6
1786827166281,18.8,90.4
1786827166308,18.1,84.3
1786827166334,16.8,77.6
1786827166360,16.2,81.6
1786827166386,16.7,77.5
1786827166412,17.7,84.2
1786827166438,17.5,84.8
1786827166465,18.8,85
1786827166491,19.5,84
1786827166517,20.9,93.6
1786827166543,21,96.4
1786827166569,17.3,82
1786827166595,15.6,73.4
1786827166621,16.1,77.2
1786827166648,19.7,89.2
1786827166674,18.9,91.3
1786827166700,20.2,90.5
1786827166726,27.9,124.2
1786827166752,27.8,132.2
1786827166778,27.3,129.1
1786827166804,25.5,123.5
1786827166830,25.8,120
1786827166856,26.9,126.4
1786827166883,27.9,131
1786827166909,27.8,129.4
1786827166935,24.4,118.1
1786827166962,24.2,114.4
1786827166988,25.6,119.7
1786827167014,26.9,125
1786827167040,26.9,123.7
1786827167066,24.1,117.8
1786827167092,23.7,108.1
1786827167118,25.8,117.7
1786827167144,25.9,118.2
1786827167170,26.2,121.2
1786827167196,23.2,109
1786827167223,25,115
1786827167249,26.3,118.1
1786827167275,24.3,110.2
1786827167301,24.4,112.5
1786827167327,25.2,116.9
1786827167353,23.8,110.8
1786827167379,27.1,122
1786827167405,29,126
1786827167431,29,129.5
1786827167457,29.5,128.7
1786827167483,28.3,124.4
1786827167509,29.6,131.3
1786827167535,27.8,125.6
1786827167561,25.7,113.6
1786827167587,27.3,119.6
1786827167613,28.2,124.3
1786827167640,26.1,117.9
1786827167666,29,125.2
1786827167692,27.6,120.1
1786827167718,23.9,106.4
1786827167744,27.4,117.3
1786827167770,25.7,110.3
1786827167796,24.5,106.2
1786827167822,26.1,110.6
1786827167848,26.5,113.7
1786827167874,27.9,117.4
1786827167900,26.1,112.2
1786827167926,25.6,106.3
1786827167953,26.4,114.1
1786827167979,25.3,109.8
1786827168005,27.6,115.7
1786827168031,26.3,108.1
1786827168057,24.3,103.8
1786827168083,25.2,105.4
1786827168110,23.4,99.2
1786827168136,23.5,96.8
1786827168162,21.3,91.3
1786827168188,24.9,101.4
1786827168214,25.4,102.8
1786827168240,24.3,98.8
1786827168266,25,101.3
1786827168292,26.5,113
1786827168318,27.4,116.7
1786827168344,26,107.9
1786827168370,29.4,118.8
1786827168396,30.4,123.6
1786827168422,32.1,128
1786827168448,30,124.7
1786827168475,32.5,127.8
1786827168501,33.4,139.9
1786827168527,33.5,137
1786827168553,34.4,136.5
1786827168579,35.2,136.8
1786827168606,36.1,148
1786827168632,36.1,145.1
1786827168658,33.8,140.1
1786827168684,32.8,129.9
1786827168710,33,131.7
1786827168737,29.5,119.5
1786827168763,30.3,116.8
1786827168789,31.3,117.9
1786827168815,32.5,130.9
1786827168841,31.5,123.6
1786827168868,30.5,119.4
1786827168894,31.2,119
1786827168920,31.1,121.1
1786827168947,31,122.1
1786827168973,29,109.5
1786827168999,29.7,112.9
1786827169025,28.3,110.6
1786827169051,30.6,120.7
1786827169078,27.8,105.7
1786827169104,25.6,100.9
1786827169130,26.9,102.9
1786827169156,24.6,96.3
1786827169182,19.1,73
1786827169208,14.1,53.7
1786827169234,17,66.1
1786827169260,16.9,65.5
1786827169286,19.7,76
1786827169313,17,65.1
1786827169339,17.8,68.8
1786827169365,18.8,73.2
1786827169392,15.3,62.7
1786827169418,18.8,71.5
1786827169444,17,69.6
1786827169470,21.5,82.3
1786827169497,18,70.2
1786827169523,17.4,69.5
1786827169549,18.4,70.7
1786827169575,15.9,63
1786827169601,16.9,65.4
1786827169628,16.3,63.6
1786827169654,17.8,70.5
1786827169680,14.9,58.3
1786827169707,14.3,56.1
1786827169733,16.4,65
1786827169759,15,59.3
1786827169785,14.6,57.6
1786827169811,12.7,48.9
1786827169837,15.2,57.5
1786827169864,11.4,46.2
1786827169890,11.4,45.4
1786827169917,10.6,39.6
1786827169943,10.3,42.8
1786827169969,13.3,52.8
1786827169995,13,47.9
1786827170021,13.2,51.7
1786827170047,12.1,47.6
1786827170073,12.1,51.3
1786827170100,9.5,39.2
1786827170127,11.8,45.9
1786827170153,11.7,45.5
1786827170179,12.6,49.8
1786827170205,13,50.3
1786827170231,15.9,62.9
1786827170257,18.1,68.6
1786827170283,16,66.6
1786827170309,16.1,64.9
1786827170336,17.1,68.8
1786827170362,19.2,78.2
1786827170388,16.5,66.6
1786827170414,17.5,69.4
1786827170441,15.5,63.9
1786827170467,17.4,69.4
1786827170493,14.3,59.8
1786827170520,16.2,63.1
1786827170546,18.1,71.9
1786827170573,22.2,87.2
1786827170599,21,79.7
1786827170625,24.4,98.6
1786827170651,26.9,101.4
1786827170677,24.2,96.9
1786827170703,22.9,88.9
1786827170729,21.2,85
1786827170756,23.1,91.4
1786827170782,23.3,93.8
1786827170808,20.8,82.5
1786827170835,20,81.8
1786827170861,24.5,101.5
1786827170887,23.3,90.7
1786827170913,23.7,95.3
1786827170940,19.6,82.4
1786827170966,23.4,94.1
1786827170992,22.2,88.2
1786827171018,23,91.2
1786827171045,21.4,83.8
1786827171071,23.2,93.8
1786827171098,20.7,87.3
1786827171124,23.4,93.2
1786827171150,20.8,83.7
1786827171176,22.6,92
1786827171202,22,90.7
1786827171229,22.2,90.2
1786827171255,18.1,75.9
1786827171281,20.9,87.1
1786827171307,19.1,77.2
1786827171333,23.1,92
1786827171359,21.8,84
1786827171385,20.7,84.2
1786827171412,21.4,85.2
1786827171438,23.5,93.4
1786827171464,21.4,87.9
1786827171490,23.3,91.3
1786827171516,25.7,102
1786827171543,24.8,96.8
1786827171569,21.1,81.8
1786827171595,24.4,99.2
1786827171621,24.7,102.8
1786827171647,31.5,127
1786827171673,29.9,118.5
1786827171699,28.3,112.8
1786827171725,25.3,100
1786827171751,27.7,109.6
1786827171777,26.3,104.3
1786827171803,32.4,130.1
1786827171829,36.6,153.5
1786827171855,42.5,165.2
1786827171881,37.2,146.5
1786827171907,37.4,147.7
1786827171933,32.2,130.7
1786827171959,33.3,128.4
1786827171985,29.7,116.8
1786827172012,30.8,121.3
1786827172038,41.7,164.7
1786827172064,39.5,148.7
1786827172090,36.8,146.5
1786827172116,31.6,126.6
1786827172143,33.7,131.6
1786827172169,31.6,124.8
1786827172195,34.3,133.8
1786827172221,34.1,132.7
1786827172247,35.5,132.7
1786827172273,34,128.1
1786827172299,30.7,119.2
1786827172325,30.3,115.9
1786827172351,26.5,110.9
1786827172377,30.3,117.6
1786827172403,32.1,122.1
1786827172430,34.1,132.7
1786827172456,37.1,137.8
1786827172482,30.5,114.9
1786827172508,31.3,119.6
1786827172534,33,122.4
1786827172560,35.4,133
1786827172586,34.9,132.3
1786827172612,26.3,105.5
1786827172638,29.9,111.9
1786827172664,32.3,114.4
1786827172690,33.3,125.5
1786827172717,34.2,123
1786827172743,30.1,110.1
1786827172769,26,97.7
1786827172795,27.6,104.9
1786827172821,29,105.4
1786827172847,29,111.4
1786827172873,29.9,112.8
1786827172899,28.1,103.7
1786827172926,27.2,99.6
1786827172952,24.6,91.2
1786827172978,18.1,64.3
1786827173004,15.3,55.5
1786827173030,15.6,58.4
1786827173056,12,45.4
1786827173082,0,0
1786827173108,-4.3,-24.8
1786827173134,-8.3,-60.4
1786827173160,-20.1,-122.7
1786827173186,-19.8,-128.5
1786827173212,-19.1,-118.2
1786827173239,-16.5,-108.9
1786827173265,-16.7,-112
1786827173291,-17.8,-111.1
1786827173317,-19.1,-123.1
1786827173343,-16.6,-110.4
1786827173369,-17,-114.8
1786827173395,-16.9,-113
1786827173421,-17.1,-117.9
1786827173448,-15.8,-109.1
1786827173474,-16,-112.4
1786827173500,-15.9,-113.1
1786827173526,-16.2,-115.7
1786827173552,-15.3,-116.2
1786827173578,-13.5,-104.8
1786827173604,-14.7,-113.9
1786827173631,-14,-112.2
1786827173657,-12.6,-105.5
1786827173683,-13.8,-109.8
1786827173709,-13.3,-108.5
1786827173736,-13.2,-107.4
1786827173762,-13.6,-113.1
1786827173788,-12.9,-111.8
1786827173814,-12.1,-103.8
1786827173840,-11.9,-107.5
1786827173867,-11,-105.3
1786827173893,-11.3,-111.3
1786827173919,-11.9,-110.1
1786827173945,-10.7,-104.3
1786827173971,-10.6,-105.6
1786827173997,-10.4,-106.3
1786827174023,-10.4,-109.1
1786827174049,-10.9,-108.7
1786827174075,-10.7,-111.2
1786827174101,-10,-109.6
1786827174128,-9.9,-108.7
1786827174154,-9.5,-104.5
1786827174180,-8.6,-101.8
1786827174206,-8.2,-101.9
1786827174232,-8.4,-97.4
1786827174259,-8.3,-100.2
1786827174285,-8.2,-99.8
1786827174311,-7.7,-100.5
1786827174337,-7.5,-98.3
1786827174363,-7.5,-99.8
1786827174389,-6.3,-98.2
1786827174416,-6.5,-97.8
1786827174442,-7,-96.8
1786827174468,-6.2,-90.1
1786827174494,-6,-89.9
1786827174520,-5.6,-88.5
1786827174546,-5.1,-87.8
1786827174573,-4.9,-90.6
1786827174599,-5.2,-86.8
1786827174625,-4.4,-83.3
1786827174651,-4.6,-79.7
1786827174677,0,0
1786827174703,0,0
1786827174729,0,0
1786827174756,0,0
1786827174782,0,0
1786827174808,-0.1,2.2
1786827174834,0.5,6.6
1786827174860,1.1,8.9
1786827174886,3.7,26.2
1786827174912,12,69.3
1786827174939,21.2,133.2
1786827174966,16.9,103.6
1786827174992,13.6,90
1786827175019,9.3,60.6
1786827175045,8.8,58.3
1786827175071,9.5,63.2
1786827175098,9.7,63.5
1786827175124,10.9,66.6
1786827175150,18.2,106.7
1786827175177,20.1,127.8
1786827175203,19.7,119.7
1786827175229,19.5,118.7
1786827175256,20.8,128.6
1786827175282,19.9,120.2
1786827175308,20,123.1
1786827175334,19.6,121.7
1786827175360,21.7,131.7
1786827175386,22.8,135.6
1786827175412,22.9,135.5
1786827175438,21.8,127.2
1786827175465,21,123.9
1786827175491,21.8,123.8
1786827175517,21.2,126.9
1786827175543,22,129.3
1786827175569,22.5,132.3
1786827175596,24.2,137.7
1786827175622,23.8,136.1
1786827175648,23.6,129.9
1786827175674,23.7,128.5
1786827175700,23.1,125.6
1786827175726,23.1,128.8
1786827175752,23.3,129.6
1786827175778,24.9,135.7
1786827175805,23.1,132.2
1786827175831,21.4,117.1
1786827175857,20.9,118.9
1786827175883,22.3,121
1786827175909,22.7,122.1
1786827175935,22.3,124.9
1786827175961,22,126.3
1786827175987,23.8,124.1
1786827176013,23.8,130
1786827176039,23.3,119.5
1786827176066,22.6,118.5
1786827176092,22.3,122.9
1786827176118,22.3,118.8
1786827176144,24.3,126.7
1786827176171,24,126.7
1786827176197,24.1,126.2
1786827176223,25.3,128.1
1786827176249,24.3,126.9
1786827176276,23.6,119.7
1786827176302,20.5,106.4
1786827176328,20.2,101.5
1786827176354,19.2,96.2
1786827176380,21.2,106.5
1786827176407,21.3,103.8
1786827176434,21.8,108.5
1786827176460,22.6,110.2
1786827176486,19.6,101
1786827176512,18.1,90.4
1786827176538,16.9,85.5
1786827176564,17.4,88.9
1786827176590,17.5,88.9
1786827176616,17.2,84.9
1786827176643,17.6,86.8
1786827176669,19.2,90.5
1786827176695,19,90.4
1786827176721,16.8,83.4
1786827176748,14.7,73.5
1786827176774,12,60
1786827176800,14,68.1
1786827176826,14.4,70.8
1786827176852,12.6,60.9
1786827176878,11.1,53.9
1786827176905,9,50
1786827176931,11.9,57.7
1786827176957,13.4,65.6
1786827176983,11.5,58.4
1786827177010,10.1,49.6
1786827177036,8.5,44
1786827177062,7.5,36.7
1786827177089,6.3,32.8
1786827177115,8,42.1
1786827177141,10.1,50.8
1786827177168,10.6,52.2
1786827177194,7.6,39.3
1786827177220,5.9,29.4
1786827177246,4.6,23.9
1786827177272,3.6,19.5
1786827177298,4.4,23
1786827177325,4.9,26.5
1786827177351,5.7,28.2
1786827177377,7.5,36.9
1786827177404,6.4,33.2
1786827177430,4.1,23
1786827177456,3.5,19.3
1786827177482,3.3,17.7
1786827177508,2.9,15.7
1786827177535,2.1,14.8
1786827177561,3,15.4
1786827177587,2.7,16.2
1786827177613,3.5,18
1786827177640,5,23.2
1786827177666,3.3,18.9
1786827177692,4.1,21.5
1786827177718,4.2,22
1786827177744,4.9,26.6
1786827177771,7.9,41.4
1786827177797,6.7,33.6
1786827177823,6.6,29
1786827177849,4.9,26.8
1786827177876,5.9,30.9
1786827177902,5.5,31.1
1786827177929,8,40.4
1786827177955,7.5,41.3
1786827177981,8.4,44.8
1786827178007,13.2,67.7
1786827178033,15.9,80.2
1786827178060,16.3,78.9
1786827178086,14.1,75.2
1786827178112,14,74
1786827178138,12.4,61.3
1786827178165,12.4,63.5
1786827178191,11.8,62.2
1786827178217,12,64.2
1786827178243,12,61.1
1786827178269,12.6,64.8
1786827178295,13.9,69.5
1786827178322,17.5,87.6
1786827178348,19.3,98.5
1786827178374,19.2,97
1786827178400,18.6,93.7
1786827178426,18.2,90.4
1786827178453,17.8,87.8
1786827178479,16.3,81
1786827178505,17.6,85.2
1786827178531,17.7,90.4
1786827178558,17.5,88.8
1786827178584,17.4,90.1
1786827178610,16.8,82.2
1786827178636,17.6,85.6
1786827178662,16.8,82.8
1786827178688,16.4,81.8
1786827178714,17,84.4
1786827178741,18.4,89.8
1786827178767,18,90
1786827178793,17.5,85.9
1786827178819,18.8,93.6
1786827178845,18.3,89.1
1786827178871,18.6,88
1786827178897,19.3,92.3
1786827178924,19.3,93.6
1786827178950,18.9,89.2
1786827178976,16.9,84.2
1786827179002,17.5,85.9
1786827179028,19.2,94
1786827179054,23.3,108.1
1786827179080,24.8,112.8
1786827179106,23.6,109.5
1786827179132,23.3,108.2
1786827179159,24.6,113.2
1786827179185,24.4,113.6
1786827179211,23.7,108.5
1786827179237,22.3,103.8
1786827179263,22.7,106.2
1786827179289,24,115.6
1786827179315,24.1,113.5
1786827179342,24.8,109.5
1786827179368,23,113.4
1786827179394,26.4,119.3
1786827179420,27.4,123.7
1786827179446,25.1,118.6
1786827179473,26.9,124
1786827179499,27.5,122.2
1786827179525,26.4,122.5
1786827179552,27.1,127.9
1786827179578,26.2,116.6
1786827179605,27.2,123.3
1786827179631,27,118
1786827179657,26.8,110.6
1786827179684,27.1,123.5
1786827179710,28.5,122.4
1786827179736,24,105.9
1786827179763,26.1,112.5
1786827179789,31.5,135.6
1786827179815,29.3,129.5
1786827179841,24.2,105.6
1786827179867,25.4,110.2
1786827179893,23.6,101.9
1786827179919,24.4,106.4
1786827179945,25.2,110.3
1786827179971,27,118.4
1786827179997,32.8,141.1
1786827180023,34.6,142
1786827180049,35.1,154.1
1786827180076,28.5,124.4
1786827180102,24.3,105.3
1786827180128,27.1,112.1
1786827180154,28.8,122.6
1786827180180,30.1,127.8
1786827180206,35.1,146.4
1786827180232,32,138.4
1786827180258,31.6,132.4
1786827180284,29,120.8
1786827180311,25.8,111.3
1786827180337,29.1,121.9
1786827180363,31.9,131.4
1786827180389,27.4,112.2
1786827180415,17.1,76.5
1786827180442,9.5,40.9
1786827180468,6.8,28.1
1786827180494,5.3,23.8
1786827180520,0,0
1786827180546,-2.1,-10.6
1786827180573,-3.8,-33.3
1786827180599,-6.5,-64.2
1786827180625,-13.6,-110.4
1786827180651,-10.6,-84.1
1786827180677,-10.5,-83
1786827180703,-11.6,-95.3
1786827180730,-10.1,-79.1
1786827180756,-9.2,-75.7
1786827180782,-10,-79.5
1786827180808,-8.3,-70.9
1786827180834,-8.9,-72.4
1786827180861,0,0
1786827180887,0,0
1786827180913,0,0
1786827180939,0,0
1786827180965,0,0
1786827180991,0,0
1786827181017,0,0
1786827181043,0,0
1786827181069,0,0
1786827181095,0,0
1786827181121,0,0
1786827181147,0,0
1786827181173,0,0
1786827181200,0,0
1786827181226,-3.8,-35.8
1786827181253,-5.4,-65.9
1786827181279,-12.4,-127.1
1786827181305,-10,-99.7
1786827181331,-8.2,-81.4
1786827181357,-9.7,-91.4
1786827181383,-8.4,-88.8
1786827181409,-8.9,-89
1786827181435,-8.5,-98.7
1786827181461,-8.7,-99.4
1786827181487,-8.4,-104.1
1786827181514,-9.3,-106.1
1786827181540,-8.7,-107.8
1786827181566,-8.4,-105.6
1786827181592,-8.3,-105.2
1786827181618,-7.5,-102.4
1786827181644,-7.6,-103.7
1786827181670,-7.8,-100.8
1786827181696,-7.6,-102.6
1786827181722,-6.9,-100.2
1786827181748,-6.7,-101.3
1786827181774,-6.2,-99
1786827181801,-6.6,-100
1786827181827,-6.5,-102.2
1786827181853,-6.2,-103
1786827181879,-6,-99.5
1786827181905,-6,-98.2
1786827181932,-5.5,-93.8
1786827181958,-4.3,-89.9
1786827181984,-5.3,-94.7
1786827182010,0,0
1786827182036,0,0
1786827182062,0,0
1786827182089,0,0
1786827182115,-0.4,-4.1
1786827182141,0,2.7
1786827182167,0.7,5.1
1786827182193,0.8,5.6
1786827182219,0.8,9.4
1786827182245,5.8,32.3
1786827182272,11.3,65.4
1786827182298,12.2,88.7
1786827182324,8.2,54.6
1786827182350,7.4,46.5
1786827182376,6.6,47.2
1786827182402,5.8,39.6
1786827182429,6.7,46.4
1786827182456,7.5,50.6
1786827182482,9.1,61.8
1786827182508,11.4,75.8
1786827182534,12.2,79.2
1786827182561,12,76.7
1786827182588,12.1,76.2
1786827182614,11.2,72.6
1786827182640,10.9,71.9
1786827182666,11.2,69
1786827182693,11.6,74.1
1786827182719,11.8,75.3
1786827182745,11.4,75.6
1786827182771,12.4,74.7
1786827182797,11.9,75.9
1786827182823,13.3,80.1
1786827182849,12.8,81.4
1786827182876,12.1,76.2
1786827182902,12.2,77.8
1786827182928,13.5,78.6
1786827182954,14,83.8
1786827182980,13.6,82.2
1786827183006,13.9,85.8
1786827183033,14.5,87.7
1786827183059,14.5,92.8
1786827183085,14.9,93.8
1786827183111,15.5,93.2
1786827183138,15.8,93.6
1786827183164,15.1,92.4
1786827183190,15.6,92.4
1786827183216,15.3,90.5
1786827183242,14.5,85.3
1786827183269,14.5,87.9
1786827183295,14.5,87
1786827183321,13.6,81.3
1786827183347,12.7,75.1
1786827183374,12,72.8
1786827183400,11,65.3
1786827183426,11.4,69.2
1786827183452,11.9,72.8
1786827183479,12.5,73.7
1786827183505,11.7,71.1
1786827183531,11.8,72.4
1786827183557,12.6,72.9
1786827183583,12.2,74.2
1786827183610,13.3,79.3
1786827183636,12.9,77.8
1786827183662,13.2,75.1
1786827183688,13.5,76.5
1786827183714,13.2,77.8
1786827183740,13.7,81.9
1786827183766,13.3,80.9
1786827183792,14.6,83.5
1786827183818,14.6,86.9
1786827183844,15.9,92.5
1786827183871,15.6,91.4
1786827183897,16.2,94.2
1786827183923,15.6,89.6
1786827183949,15.8,89.7
1786827183976,16.1,89.2
1786827184001,16.3,91.5
1786827184028,16.3,90.7
1786827184054,17.1,92.8
1786827184080,15.7,88.6
1786827184106,14.8,84.7
1786827184132,15.2,83.3
1786827184159,15.4,88.2
1786827184185,15.7,87
1786827184211,15.2,87.6
1786827184237,16.5,89.3
1786827184263,15.6,91.3
1786827184289,15.8,90.8
1786827184315,16.7,91.9
1786827184341,17.7,95.9
1786827184367,16.7,93
1786827184393,16.8,92.2
1786827184419,16.7,91.8
1786827184445,18.3,100.6
1786827184471,17.4,96.8
1786827184497,18.1,98.3
1786827184523,18.5,96.5
1786827184549,17.6,96.3
1786827184576,17.8,98.3
1786827184602,17.8,98.5
1786827184628,17.2,94.6
1786827184654,18.6,95.9
1786827184680,16.9,95.6
1786827184706,17.6,94.4
1786827184733,16.1,88.5
1786827184759,16.2,86.6
1786827184785,15.6,81.9
1786827184811,17.1,89.7
1786827184837,16.1,87.4
1786827184864,17,90.5
1786827184890,17.4,96.1
1786827184916,18.2,98.4
1786827184942,17.4,95.9
1786827184968,18.5,98.5
1786827184994,18.7,96.7
1786827185021,18.5,99.4
1786827185047,19.1,103.3
1786827185073,20.8,104.4
1786827185099,21.3,111
1786827185125,30.9,153.3
1786827185151,32.5,167.2
1786827185177,33,164.7
1786827185203,31.3,158.2
1786827185229,23.9,121.6
1786827185255,21.9,111.3
1786827185282,23.5,112.6
1786827185308,24.4,121.9
1786827185334,25.7,132.4
1786827185360,28.8,140.3
1786827185386,28.1,138.6
1786827185412,26.7,133.4
1786827185438,28.4,136.1
1786827185464,26.3,129.7
1786827185490,24.6,119.3
1786827185517,25.8,121.5
1786827185543,26.9,131.4
1786827185569,28,138.3
1786827185595,28.1,138.9
1786827185621,30.4,140.5
1786827185647,28.3,140
1786827185673,30.5,139.7
1786827185699,31.2,146.8
1786827185725,30.9,149.6
1786827185752,32.8,148.1
1786827185778,31.4,145.8
1786827185804,31.7,147.7
1786827185830,30.8,144.1
1786827185856,31,144.8
1786827185882,30.5,136.4
1786827185908,35.1,154.2
1786827185934,34.3,150.9
1786827185960,35.5,153.9
1786827185986,32,140.5
1786827186013,32.6,144
1786827186039,31.7,142.6
1786827186065,32.4,144.5
1786827186091,35.7,154.9
1786827186118,37.5,161.6
1786827186144,36.3,168.6
1786827186170,37.7,162.3
1786827186196,37.7,162.3
1786827186222,34.7,150.7
1786827186248,35.9,155.2
1786827186274,36.8,155.3
1786827186300,36.3,153.3
1786827186326,37.5,164.7
1786827186353,36.8,156
1786827186379,37.5,159.9
1786827186405,34.1,145.2
1786827186431,37.2,150.5
1786827186457,34.5,139.6
1786827186484,24,96.7
1786827186510,18.5,76.3
1786827186536,16.6,69.3
1786827186562,19,80.3
1786827186588,17.7,73.2
1786827186614,19.1,76.8
1786827186640,19.3,77.6
1786827186667,20,79.3
1786827186693,18.2,75
1786827186719,23.1,92.6
1786827186745,30.4,121.2
1786827186771,35.1,140.8
1786827186797,34.9,139.5
1786827186823,38.2,149.9
1786827186849,38.3,152.2
1786827186875,38.8,151.7
1786827186901,34.7,138.7
1786827186928,38.2,150.7
1786827186954,39.4,157
1786827186980,41.9,167.2
1786827187006,37,151.1
1786827187033,40.3,157.3
1786827187059,43.3,161.6
1786827187085,45,174.2
1786827187111,47.3,181.9
1786827187137,44.2,175.2
1786827187163,48.7,189.3
1786827187189,56.8,199.8
1786827187216,53.7,213.1
1786827187242,57.7,208.1
1786827187268,52.5,201
1786827187294,49.6,182.1
1786827187320,49,184.9
1786827187346,54.4,189.6
1786827187372,46.3,181
1786827187398,51.9,188.7
1786827187424,53.6,196.8
1786827187450,52.9,182.1
1786827187476,49,174.5
1786827187503,50.6,178
1786827187529,55.1,190.6
1786827187555,46.2,169.2
1786827187581,48.1,168.6
1786827187607,50.3,179
1786827187634,53.4,185.4
1786827187660,52.1,179.4
1786827187686,50.7,171.1
1786827187712,46.3,174.4
1786827187738,47.1,172.6
1786827187764,47.8,158.3
1786827187790,48.3,167.6
1786827187816,49.7,167.6
1786827187842,49.8,163.1
1786827187868,46.8,160.6
1786827187894,44,149.2
1786827187920,44.4,145.7
1786827187946,43,139.6
1786827187972,43.8,144.5
1786827187998,40.3,133.8
1786827188024,41.7,140.1
1786827188050,42.3,142.8
1786827188077,39,127.6
1786827188103,33.5,104.9
1786827188129,27.2,91.8
1786827188155,24.7,81.6
1786827188181,23.1,81.5
1786827188207,28.2,96.8
1786827188233,28.1,90.3
1786827188260,24.3,79.4
1786827188286,24.9,85.4
1786827188312,25.6,86.9
1786827188338,25.4,83.5
1786827188365,27.2,90.2
1786827188391,29.2,93.2
1786827188417,27.1,88.2
1786827188443,24.7,83.9
1786827188469,25.3,81.8
1786827188495,24.2,78.2
1786827188522,26.1,85.2
1786827188548,27.4,88.4
1786827188575,26,86.9
1786827188601,29,93.4
1786827188627,29.9,94.5
1786827188653,28.3,87.8
1786827188679,26.4,86.9
1786827188705,23,75.2
1786827188731,21.6,66.3
1786827188757,20,61.3
1786827188783,16.6,54.3
1786827188809,17,53.9
1786827188836,18.2,56.4
1786827188862,17.9,58.4
1786827188888,16,52.4
1786827188914,9.2,29.4
1786827188941,0,0
1786827188967,0,0
1786827188993,-3.3,-16.6
1786827189019,-14.6,-75.3
1786827189045,-20.9,-109.3
1786827189071,-21.1,-111.9
1786827189098,-22.8,-116.8
1786827189124,-21.4,-115.5
1786827189150,-24.9,-124.7
1786827189176,-22.3,-117.2
1786827189202,-20.4,-108.1
1786827189228,-19.3,-105.6
1786827189255,-21,-113.3
1786827189281,-19.5,-107.4
1786827189307,-19.6,-108.2
1786827189333,-18.8,-107
1786827189359,-20.8,-116.4
1786827189385,-17.8,-103.4
1786827189411,-17.8,-102
1786827189437,-18.9,-106.4
1786827189463,-18.3,-103.4
1786827189489,-16.4,-96
1786827189515,-17.9,-108.4
1786827189542,-16.6,-101.2
1786827189568,-15.3,-91.8
1786827189594,-16.6,-101.5
1786827189620,-15.7,-96.8
1786827189647,-15.2,-100.9
1786827189673,-16,-99.4
1786827189699,-14.3,-94.3
1786827189725,-15.1,-100.1
1786827189751,-13.3,-92.3
1786827189777,-15.2,-100.6
1786827189805,-14.5,-95.1
1786827189831,-14.4,-100.1
1786827189857,-13.1,-93.5
1786827189883,-13.6,-100
1786827189909,-13.8,-97.7
1786827189935,-13.7,-98
1786827189961,-14.2,-102.3
1786827189987,-12.6,-95.5
1786827190013,-13.2,-98.1
1786827190039,-13,-99.9
1786827190065,-12.2,-97.5
1786827190091,-12.5,-95.8
1786827190117,-12.2,-99.1
1786827190144,-11.8,-97.8
1786827190170,-11.5,-94.5
1786827190196,-11.3,-97.5
1786827190222,-10.7,-90.7
1786827190248,-9.6,-89.4
1786827190274,-11.1,-94.2
1786827190300,-10.4,-90.3
1786827190327,-9.2,-89.8
1786827190353,-8.8,-85.2
1786827190379,-7.9,-80.7
1786827190405,-8.1,-80.9
1786827190431,0,0
1786827190458,0,0
1786827190484,0,0
1786827190511,0,0
1786827190537,0,0
1786827190563,0,0
1786827190589,0,0
1786827190615,0,0
1786827190641,0,0
1786827190667,-0.4,-1.7
1786827190693,-0.1,0
1786827190719,0.7,5.7
1786827190745,1.3,9.9
1786827190771,2.6,14.1
1786827190797,6.7,35.2
1786827190824,9.5,51.8
1786827190850,8.5,48.5
1786827190876,10,55.7
1786827190902,10.5,59.8
1786827190928,11.6,65.1
1786827190954,11.6,69.2
1786827190980,14.4,80
1786827191006,16.8,90.7
1786827191032,18.2,101.8
1786827191058,18,98.9
1786827191085,17.6,98.3
1786827191111,21.4,110.7
1786827191137,24.9,117
1786827191163,23.9,111
1786827191189,27,121.2
1786827191215,24.5,117.8
1786827191241,23,121.9
1786827191267,17.4,96.6
1786827191293,12.6,67.3
1786827191319,20.3,108.5
1786827191346,23.1,116.2
1786827191372,25.3,124.4
1786827191398,26.1,129.5
1786827191424,26.8,139.1
1786827191450,20.7,108
1786827191477,20.9,112.9
1786827191503,20.2,111.7
1786827191529,22.5,117.1
1786827191555,22.4,119.9
1786827191581,25.7,129.4
1786827191607,28.1,139.5
1786827191633,27.2,142.9
1786827191659,26.5,134.9
1786827191685,27.8,139.9
1786827191711,27,145.8
1786827191738,28.7,150.1
1786827191764,31.3,156.1
1786827191790,35.3,170.4
1786827191816,36.2,175.2
1786827191842,35.6,165.1
1786827191868,35.7,169.7
1786827191894,32.8,166.8
1786827191921,33.2,164.5
1786827191947,34.2,168.9
