"voltage","time"
24.993,1786826178614
24.993,1786826178500
24.993,1786826178390
24.993,1786826178274
25.029,1786826178152
25.029,1786826177928
25.029,1786826177816
25.029,1786826177698
25.029,1786826177576
25.029,1786826177352
25.029,1786826177235
25.029,1786826177123
25.065,1786826177001
25.065,1786826176889
25.065,1786826176777
25.065,1786826176660
25.065,1786826176548
25.065,1786826176426
25.065,1786826176314
25.065,1786826176202
25.065,1786826176087
25.065,1786826175975
25.02,1786826175853
25.02,1786826175741
25.02,1786826175512
25.02,1786826175400
25.02,1786826175278
25.02,1786826175164
25.02,1786826175055
25.02,1786826174938
25.02,1786826174826
25.02,1786826174590
25.02,1786826174481
25.02,1786826174364
25.02,1786826174252
25.02,1786826174018
25.02,1786826173907
25.02,1786826173790
25.02,1786826173678
25.065,1786826173556
25.065,1786826173444
25.065,1786826173327
25.065,1786826173215
25.065,1786826173103
25.065,1786826172991
25.065,1786826172869
25.065,1786826172752
25.065,1786826172640
25.065,1786826172528
25.065,1786826172416
25.101,1786826172294
25.101,1786826172179
25.101,1786826171955
25.101,1786826171843
25.101,1786826171606
25.101,1786826171494
25.101,1786826171382
25.101,1786826171270
25.047,1786826171148
25.047,1786826171031
25.047,1786826170919
25.047,1786826170807
25.047,1786826170693
25.047,1786826170574
25.047,1786826170457
25.047,1786826170345
25.047,1786826170119
25.02,1786826169999
25.02,1786826169883
25.02,1786826169771
25.02,1786826169659
25.02,1786826169545
25.02,1786826169425
25.02,1786826169309
25.02,1786826169197
25.02,1786826169085
25.02,1786826168971
25.038,1786826168851
25.038,1786826168735
25.038,1786826168511
25.038,1786826168287
25.038,1786826168160
25.038,1786826168048
25.038,1786826167936
25.038,1786826167706
25.065,1786826167584
25.065,1786826167472
25.065,1786826167130
25.065,1786826167008
25.065,1786826166896
25.065,1786826166784
25.065,1786826166556
24.975,1786826166434
24.975,1786826166323
24.975,1786826166211
24.975,1786826166099
24.975,1786826165982
24.975,1786826165860
24.975,1786826165748
24.975,1786826165636
24.975,1786826165524
24.975,1786826165408
25.065,1786826165174
25.065,1786826164950
25.065,1786826164834
25.065,1786826164712
25.065,1786826164600
25.065,1786826164488
25.065,1786826164376
25.065,1786826164259
24.966,1786826164137
24.966,1786826164025
24.966,1786826163913
24.966,1786826163801
24.966,1786826163684
24.966,1786826163562
24.966,1786826163450
24.966,1786826163338
24.966,1786826163225
24.966,1786826163108
24.966,1786826162996
24.966,1786826162874
24.966,1786826162762
24.966,1786826162650
24.966,1786826162533
24.966,1786826162420
24.966,1786826162298
24.966,1786826162184
24.966,1786826162074
24.966,1786826161958
24.966,1786826161846
25.047,1786826161724
25.047,1786826161610
25.047,1786826161500
25.047,1786826161384
25.047,1786826161272
25.047,1786826161150
25.047,1786826161036
25.047,1786826160927
25.047,1786826160810
25.047,1786826160698
24.984,1786826160576
24.984,1786826160464
24.984,1786826160352
24.984,1786826160128
24.984,1786826160006
24.984,1786826159892
24.984,1786826159782
24.984,1786826159666
24.984,1786826159554
24.966,1786826159432
24.966,1786826159318
24.966,1786826159208
24.966,1786826159092
24.966,1786826158980
24.966,1786826158858
24.966,1786826158746
24.966,1786826158517
24.966,1786826158405
25.002,1786826158283
25.002,1786826158171
25.002,1786826158054
25.002,1786826157942
25.002,1786826157830
25.002,1786826157718
25.002,1786826157479
25.002,1786826157367
25.002,1786826157142
25.002,1786826156903
25.002,1786826156791
25.002,1786826156567
25.002,1786826156328
25.002,1786826156216
25.002,1786826155992
25.002,1786826155870
25.002,1786826155753
25.002,1786826155641
25.002,1786826155417
25.002,1786826155178
25.002,1786826155066
25.002,1786826154842
24.984,1786826154608
24.984,1786826154491
24.984,1786826154266
24.984,1786826154027
24.984,1786826153914
24.984,1786826153690
24.984,1786826153568
24.984,1786826153451
24.984,1786826153339
24.984,1786826152993
24.984,1786826152876
24.984,1786826152765
24.984,1786826152653
24.984,1786826152541
24.984,1786826152428
25.002,1786826152306
25.002,1786826152189
25.002,1786826152077
25.002,1786826151965
25.002,1786826151852
25.002,1786826151725
25.002,1786826151613
25.002,1786826151389
25.002,1786826151277
25.047,1786826151150
25.047,1786826151038
25.047,1786826150926
25.047,1786826150814
25.047,1786826150702
25.047,1786826150576
25.047,1786826150464
25.047,1786826150352
25.047,1786826150240
25.047,1786826150128
25.065,1786826150001
25.065,1786826149777
25.065,1786826149665
25.065,1786826149553
25.065,1786826149426
25.065,1786826149314
25.065,1786826149202
25.065,1786826149090
25.065,1786826148978
25.137,1786826148852
25.137,1786826148740
25.137,1786826148628
25.137,1786826148516
25.137,1786826148404
25.137,1786826148168
25.137,1786826148056
25.137,1786826147832
25.002,1786826147705
25.002,1786826147593
25.002,1786826147481
25.002,1786826147369
25.002,1786826147257
25.002,1786826147140
25.002,1786826147018
25.002,1786826146906
25.002,1786826146795
25.002,1786826146683
25.002,1786826146565
25.002,1786826146443
25.002,1786826146331
25.002,1786826146219
25.002,1786826146107
25.002,1786826145991
25.002,1786826145869
25.002,1786826145757
25.002,1786826145645
25.002,1786826145416
25.029,1786826145294
25.029,1786826145182
25.029,1786826145070
25.029,1786826144958
25.029,1786826144841
25.029,1786826144719
25.029,1786826144608
25.029,1786826144496
25.029,1786826144266
24.984,1786826144144
24.984,1786826144032
24.984,1786826143920
24.984,1786826143691
24.984,1786826143571
24.984,1786826143459
24.984,1786826143347
24.984,1786826143119
25.047,1786826142998
25.047,1786826142885
25.047,1786826142773
25.047,1786826142661
25.047,1786826142544
25.047,1786826142422
25.047,1786826142310
25.047,1786826142198
25.047,1786826142086
25.047,1786826141969
25.047,1786826141857
25.047,1786826141734
25.047,1786826141622
25.047,1786826141510
25.047,1786826141392
25.047,1786826141279
25.047,1786826141157
25.047,1786826141044
25.047,1786826140932
25.047,1786826140815
25.047,1786826140703
24.984,1786826140469
24.984,1786826140357
24.984,1786826140240
24.984,1786826140128
24.984,1786826139892
24.984,1786826139787
24.984,1786826139670
24.984,1786826139558
25.065,1786826139436
25.065,1786826139322
25.065,1786826139216
25.065,1786826138750
25.065,1786826138645
25.065,1786826138528
25.065,1786826138416
24.984,1786826138182
24.984,1786826137958
24.984,1786826137846
24.984,1786826137724
24.984,1786826137612
24.984,1786826137500
24.984,1786826137383
24.984,1786826137271
25.029,1786826137149
25.029,1786826137037
25.029,1786826136808
25.029,1786826136695
25.029,1786826136582
25.029,1786826136459
25.029,1786826136353
25.029,1786826136236
25.029,1786826136124
25.029,1786826136011
25.047,1786826135888
25.047,1786826135780
25.047,1786826135663
25.047,1786826135552
25.047,1786826135440
25.047,1786826135316
25.047,1786826135209
25.047,1786826135092
25.047,1786826134980
25.047,1786826134868
25.038,1786826134746
25.038,1786826134634
25.038,1786826134406
25.038,1786826134294
25.038,1786826134170
25.038,1786826133946
25.038,1786826133834
25.038,1786826133722
24.984,1786826133598
24.984,1786826133489
24.984,1786826133372
24.984,1786826133260
24.984,1786826133148
24.984,1786826133024
24.984,1786826132917
24.984,1786826132801
24.984,1786826132689
24.984,1786826132577
25.002,1786826132455
25.002,1786826132343
25.002,1786826132228
25.002,1786826132117
25.002,1786826131883
25.002,1786826131771
25.002,1786826131659
25.002,1786826131547
25.002,1786826131435
25.002,1786826131321
25.002,1786826131204
25.002,1786826131087
25.002,1786826130975
25.002,1786826130863
25.002,1786826130751
25.002,1786826130628
25.002,1786826130512
25.002,1786826130400
25.002,1786826130288
25.065,1786826130054
25.065,1786826129826
25.065,1786826129714
25.065,1786826129600
25.065,1786826129480
25.065,1786826129252
25.065,1786826129140
25.065,1786826129026
25.002,1786826128906
25.002,1786826128790
25.002,1786826128678
25.002,1786826128566
25.002,1786826128454
25.002,1786826128332
25.002,1786826128216
25.002,1786826128104
25.002,1786826127878
24.948,1786826127758
24.948,1786826127642
24.948,1786826127530
24.948,1786826127418
24.948,1786826127306
24.948,1786826127184
24.948,1786826127067
24.948,1786826126954
24.948,1786826126842
24.948,1786826126730
24.984,1786826126603
24.984,1786826126492
24.984,1786826126268
24.984,1786826126156
24.984,1786826126045
24.984,1786826125693
24.984,1786826125468
24.993,1786826125342
24.993,1786826125230
24.993,1786826125118
24.993,1786826125004
24.993,1786826124894
24.993,1786826124768
24.993,1786826124657
24.993,1786826124545
24.993,1786826124433
24.993,1786826124317
25.029,1786826124195
25.029,1786826124083
25.029,1786826123859
25.029,1786826123747
25.029,1786826123621
25.029,1786826123509
25.029,1786826123397
25.029,1786826123282
25.029,1786826123172
25.002,1786826123046
25.002,1786826122934
25.002,1786826122822
25.002,1786826122708
25.002,1786826122598
25.002,1786826122472
25.002,1786826122360
25.002,1786826122134
25.002,1786826122024
25.02,1786826121898
25.02,1786826121786
25.02,1786826121560
25.02,1786826121450
25.02,1786826121324
25.02,1786826121212
25.02,1786826120986
25.02,1786826120876
25.02,1786826120760
25.065,1786826120638
25.065,1786826120526
25.065,1786826120412
25.065,1786826120304
25.065,1786826120186
25.065,1786826120064
25.065,1786826119952
25.065,1786826119840
25.065,1786826119728
25.065,1786826119612
25.083,1786826119490
25.083,1786826119378
25.083,1786826119266
25.083,1786826119154
25.083,1786826119038
25.083,1786826118916
25.083,1786826118804
25.083,1786826118690
25.083,1786826118581
25.083,1786826118463
25.011,1786826118342
25.011,1786826118230
25.011,1786826118116
25.011,1786826118006
25.011,1786826117888
25.011,1786826117766
25.011,1786826117654
25.011,1786826117541
25.011,1786826117313
25.065,1786826117191
25.065,1786826117080
25.065,1786826116855
25.065,1786826116739
25.065,1786826116505
25.065,1786826116393
25.065,1786826116281
25.065,1786826116169
25.02,1786826116046
25.02,1786826115934
25.02,1786826115820
25.02,1786826115710
25.02,1786826115594
25.02,1786826115482
25.02,1786826115360
25.02,1786826115248
25.02,1786826115020
25.02,1786826114908
24.984,1786826114786
24.984,1786826114672
24.984,1786826114445
24.984,1786826114333
24.984,1786826114097
24.984,1786826113987
24.984,1786826113871
25.02,1786826113639
25.02,1786826113525
25.02,1786826113416
25.02,1786826113299
25.02,1786826113187
25.02,1786826113066
25.02,1786826112952
25.02,1786826112846
25.02,1786826112729
25.02,1786826112617
25.02,1786826112496
25.02,1786826112382
25.02,1786826112272
25.02,1786826112156
25.02,1786826112045
25.02,1786826111923
25.02,1786826111809
25.02,1786826111699
25.02,1786826111583
25.02,1786826111471
25.038,1786826111349
25.038,1786826111235
25.038,1786826111124
25.038,1786826111008
25.038,1786826110897
25.038,1786826110775
25.038,1786826110663
25.038,1786826110552
25.038,1786826110435
25.038,1786826110211
25.038,1786826110089
25.038,1786826109977
25.038,1786826109754
25.038,1786826109641
25.038,1786826109517
25.038,1786826109407
25.038,1786826109291
25.038,1786826109179
25.038,1786826109067
25.029,1786826108943
25.029,1786826108838
25.029,1786826108721
25.029,1786826108609
25.029,1786826108373
25.029,1786826108263
25.029,1786826108147
25.029,1786826108035
25.083,1786826107799
25.083,1786826107690
25.083,1786826107573
25.083,1786826107461
25.083,1786826107225
25.083,1786826107116
25.083,1786826106999
25.083,1786826106887
25.101,1786826106652
25.101,1786826106547
25.101,1786826106430
25.101,1786826106318
25.101,1786826106206
25.101,1786826106082
25.101,1786826105972
25.101,1786826105856
25.101,1786826105744
25.101,1786826105632
25.056,1786826105508
25.056,1786826105398
25.056,1786826105282
25.056,1786826105170
25.056,1786826105058
25.056,1786826104944
25.056,1786826104824
25.056,1786826104708
25.056,1786826104596
25.056,1786826104483
25.056,1786826104370
25.02,1786826104243
25.02,1786826104130
25.02,1786826104018
25.02,1786826103906
25.02,1786826103794
25.02,1786826103668
25.02,1786826103556
25.02,1786826103444
25.02,1786826103332
25.038,1786826103093
25.038,1786826102981
25.038,1786826102869
25.038,1786826102757
25.038,1786826102518
25.038,1786826102406
25.038,1786826102294
25.038,1786826102182
25.029,1786826101942
25.029,1786826101830
25.029,1786826101718
25.029,1786826101606
25.029,1786826101368
25.029,1786826101256
25.029,1786826101144
25.029,1786826101032
25.047,1786826100793
25.047,1786826100681
25.047,1786826100569
25.047,1786826100457
25.047,1786826100218
25.047,1786826100106
25.047,1786826099994
25.047,1786826099882
25.047,1786826099653
25.056,1786826099531
25.056,1786826099419
25.056,1786826099307
25.056,1786826099078
25.056,1786826098843
25.056,1786826098501
25.038,1786826098379
25.038,1786826098267
25.038,1786826098155
25.038,1786826097925
25.038,1786826097803
25.038,1786826097691
25.038,1786826097579
25.038,1786826097350
25.02,1786826097228
25.02,1786826097116
25.02,1786826097004
25.02,1786826096774
25.02,1786826096653
25.02,1786826096541
25.02,1786826096429
25.02,1786826096317
25.02,1786826096201
25.02,1786826096079
25.02,1786826095967
25.02,1786826095855
25.02,1786826095743
25.02,1786826095626
25.02,1786826095505
25.02,1786826095393
25.02,1786826095281
25.02,1786826095169
25.02,1786826095052
25.074,1786826094930
25.074,1786826094819
25.074,1786826094707
25.074,1786826094595
25.074,1786826094479
25.074,1786826094367
25.074,1786826094246
25.074,1786826094135
25.074,1786826094023
25.074,1786826093793
25.038,1786826093671
25.038,1786826093559
25.038,1786826093447
25.038,1786826093330
25.038,1786826093218
25.038,1786826093096
25.038,1786826092984
25.038,1786826092872
25.038,1786826092755
